State,County,Year,Month,Flash Flood Occurrence Count,DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
NV,Elko County,2014,2,1,286,0,0,24.48071429,65.1025,10.41321429,0,0.088644566,0.09165676,2.08,111,0.688,1.39,43.4,107,4.446,39,34,117,5.415,28.6,24.6,118,6.366,18.2,61918439,4.77765733,17169.82,44469.63,2,33.11,85.75,5,17202.93,44555.38,2,0,75.91070557,75.91070557,6.897023938,7.448988878,427052956,4.00687933,18.14687157,1284.984619,3467.017334,2182.032715,1873.910831,251.8468333,1.16E+11,1830.782227,2186.543457,0,47246984,47246984,5728.410186,321780.9174,3.55E+11,3,236,-2.26E+11,2.10E+11,4.36E+11,87132106.31,3235794728,5.40E+15,2382763.25,2577134592,-2.26E+11,2.10E+11,4.36E+11,87132106.31,3235794728,5.40E+15,2382763.25,2577134592,-2.73E+11,2.72E+11,5.44E+11,87110095.42,3250580866,5.40E+15,0,2612755968
KS,Allen County,2014,4,1,200,0,0,100,0,0,0,9.850470289,4.817500401,3.52,64,-0.3316,3.85,68.4,79,1.299,67.1,55.7,68,-0.061,55.8,42.9,42,-1.52,44.4,1737308,0.134051543,500.3,1295.771052,97,5.02,13,37,505.32,1308.77,97,0,21.57102203,21.57102203,1.069247445,0.902500342,1857612.14,0.861773193,1.982928157,273.5799866,353.9569397,80.37695313,310.3272131,13.78815331,539133950,311.3669434,327.9827271,0,14333746,14333746,12893.05184,399433.6172,22399202107,1,28,-43700252672,43407298560,87107551232,-101227.1279,1569175138,-1.76E+11,58100096,1084901683,-23101904896,22616621056,45718525952,10722888.49,765184017.2,1.86E+13,26468814,575234323.2,-24789450752,24211503104,49000953856,11019083.46,1003759441,1.91E+13,-18802293,653575808
VA,Alexandria City,2014,4,1,0,100,0,0,0,0,0,3777.763913,1873.346643,5.32,114,1.9836,3.34,66.7,75,1.108,65.6,55.4,77,1.117,54.3,44.1,81,1.146,43,53229,0.004107176,15.03,38.93,112,0.44,1.14,107,15.47,40.07,111,0,16.86433792,16.86433792,2.522182431,2.300787665,134253.2486,1.795046687,5.715889454,-1.910894871,85.82835388,87.73924875,33.84761109,24.90017611,1809831.765,29.15907383,72.33148041,0,159013,159013,680.5100804,7344.758893,36386874,1,37,-22025947136,26445699072,48471646208,-18964934.57,2573210583,-1.01E+12,-2448363.375,2560054810,-13303315456,13577544704,26880860160,51247806.68,1247944695,2.74E+12,4750.277588,1206746368,-15941216256,15450240000,31391456256,70212741.06,1762113793,3.75E+12,4446056.25,1810975885
VA,Campbell County,2014,4,2,0,100,0,0,0,0,0,42.06456719,19.34884854,5.39,116,2.0775,3.31,70.1,103,3.301,66.8,56.3,88,1.587,54.7,42.5,52,-0.119,42.6,1728102,0.133341204,503.87,1305.02,22,3.46,8.96,60,507.33,1313.98,25,0,35.27682114,35.27682114,4.884229362,3.419334311,8440446.529,4.103264332,9.157331753,107.5409622,436.4962769,328.9553146,212.3803175,40.44977585,367014851.4,210.3925705,265.4950226,0,11726062,11726062,5385.874736,183733.1527,9307340903,1,28,-50280333312,38675365888,88955699200,1583314.576,4133287487,2.74E+12,428374496,4209229389,-27423035392,28076187648,55499223040,81185392.58,2281506430,1.40E+14,178694920,2362952294,-29355483136,29309444096,58664927232,79603001.09,2608434767,1.38E+14,-170167912,2847067597
VA,Charlotte County,2014,4,1,0,100,0,0,0,0,0,9.844190917,5.126256297,5.41,116,2.0232,3.39,69.8,97,2.491,67.3,56.3,80,1.05,55.3,42.8,48,-0.384,43.2,1620401,0.125030941,475.27,1230.94,28,2.25,5.83,81,477.52,1236.77,33,0,27.00608444,27.00608444,3.595192296,2.153639804,5825653.192,3.294968843,6.36684227,88.85671997,241.026123,152.1694031,147.9396498,25.4452091,239721556.5,146.8865509,180.6171875,0,11349360,11349360,6966.081071,250991.4187,11287844733,1,31,-35957571584,32564699136,68522270720,-335881.4441,3149865647,-5.44E+11,195242432,3494143488,-19190974464,20949446656,40140421120,67769570.11,1798513584,1.10E+14,107529920,2013439872,-24789997568,20982640640,45772638208,68109125.71,1908681044,1.10E+14,-65774708,2249277952
VA,Madison County,2014,4,1,0,100,0,0,0,0,0,15.63024807,7.19255314,5.23,116,1.9194,3.31,64.9,72,0.715,64.2,52.7,73,0.724,52,40.5,71,0.746,39.8,1114424,0.085989506,320.68,830.56,62,1.19,3.08,93,321.87,833.64,67,0,45.59273529,45.59273529,8.726977158,7.29509781,9725552.793,6.033074856,20.51736279,85.1915741,1228.761719,1143.570145,302.94716,244.4357606,337611585.9,187.7950516,718.7748901,0,849864,849864,1051.60392,20489.29306,1171932647,1,34,-88910553088,92411191296,1.81E+11,-1177210.614,6898432953,-1.31E+12,213930176,7308062669,-48251326464,61991944192,1.10E+11,127331264.3,4317107740,1.42E+14,182298896,4482930586,-66912198656,52613914624,1.20E+11,128540038.7,3611741091,1.43E+14,-10098292.5,4073465446
KS,Butler County,2014,5,1,368,0,0,0.15483871,31.90096774,67.94258065,0,17.57948149,7.084535576,3.32,41,-1.3107,4.63,79.4,110,3.242,76.2,66.5,91,1.814,64.7,53.7,75,0.494,53.2,4965832,0.383166049,1429.86,3703.320399,1,16.66,43.15,8,1446.52,3746.47,1,0,22.14883995,22.14883995,1.342714676,1.308848754,6667695.503,1.005225301,2.59213686,348.5599976,512.3904419,163.8304443,423.7766397,27.70530809,2104403598,423.045105,461.2989471,0,4645754,4645754,2592.714604,71073.55336,12874985148,1,31,-43605209088,51823230976,95428440064,-116640.3707,1898005209,-5.79E+11,97057616,1227063040,-22477723648,24230256640,46707980288,9009369.543,976078317.2,4.47E+13,38122334,664115372.8,-29310316544,26489950208,55800266752,9394558.962,1196079773,4.67E+13,-40458260,819894400
NV,Churchill County,2014,5,1,483,0,0,0,0,17.05,82.95,98.34251233,41.51277603,1.1,93,0.323,0.78,74.9,96,2.925,72,58.2,92,1.792,56.4,41.4,77,0.575,40.8,17679288,1.364142593,4930.45,12769.81,10,93.6,242.42,3,5024.05,13012.23,10,0,64.36666107,64.36666107,5.447872418,8.194822345,96314505.47,0,18.89753399,1030.13269,3032.314941,2002.182251,1441.543673,312.1837268,25485465762,1333.110107,1889.795044,0,104737136,104737136,16553.54173,1082330.341,2.93E+11,54,1290,-83376955392,75844542464,1.59E+11,94417634.47,3277346680,1.67E+15,0,2454837248,-83376955392,75844542464,1.59E+11,94417634.47,3277346680,1.67E+15,0,2454837248,-96297672704,1.13E+11,2.09E+11,94691823.81,2607091423,1.67E+15,0,1855305626
VA,Albemarle County,2014,5,1,0,100,0,0,0,0,0,55.15781861,23.37767994,6.28,115,2.509,3.77,77.5,100,2.268,75.2,65.6,101,2.296,63.3,53.8,102,2.434,51.4,2500327,0.192926466,720.7,1866.6,6,5.42,14.04,45,726.12,1880.64,8,0,47.33563614,47.33563614,7.669274507,6.000676535,19175694.12,5.839859009,16.72759132,29.26949883,1032.327393,1003.057894,225.8815807,144.8752509,564777815,177.223465,385.9023132,0,15437743,15437743,3819.038936,192166.1248,9548846165,1,31,-77610065920,84017963008,1.62E+11,520334.7186,6800694327,1.30E+12,663523712,7044508160,-55141769216,44232171520,99373940736,121915624.1,3976510836,3.05E+14,311854464,4110586470,-51692343296,60345135104,1.12E+11,121484479.5,3882516578,3.04E+14,-216592256,4500623360
VA,Amherst County,2014,5,1,0,100,0,0,0,0,0,25.92927061,11.38346422,4.49,81,0.6197,3.87,76,82,1.163,74.8,64.5,90,1.529,63,53.1,96,1.998,51.1,1640328,0.126568519,473.93,1227.47,30,4.92,12.74,49,478.85,1240.22,31,0,43.79501724,43.79501724,9.933990146,6.889978902,16295002.19,8.152097702,20.34341869,117.9761658,1236.258179,1118.282013,340.5577299,199.4241588,558626380,257.0989685,644.8489624,0,12187370,12187370,16120.76882,417257.6484,26443348478,1,28,-66288136192,56254341120,1.23E+11,-2320859.015,6619579436,-3.81E+12,721287616,7327776973,-37982281728,33652836352,71635118080,151525239.4,3977114610,2.49E+14,311481616,4359219917,-36458082304,40619290624,77077372928,153847001.4,3912765220,2.52E+14,-214342736,4722061670
VA,Augusta County,2014,5,1,0,100,0,0,0,0,0,29.38175079,12.67597792,5.07,100,1.3044,3.77,74.9,98,2.204,72.7,62.4,94,1.724,60.7,49.9,90,1.252,48.6,3349309,0.258434336,967,2504.52,2,3.86,10,56,970.86,2514.52,3,0,45.91569138,45.91569138,9.141470766,7.743450201,30617610.31,6.438438416,21.54697418,322.7993469,1360.403564,1037.604218,573.2775926,178.8327252,1920338336,525.2053833,844.2396729,0,1451500,1451500,1322.233382,28545.11705,4429155237,2,30,-71493771264,57737179136,1.29E+11,-662417.7258,5960069196,-2.22E+12,162870112,6193335808,-45074575360,39328030720,84402606080,144915804.4,3558301506,4.85E+14,157697392,3465791488,-39569190912,43484016640,83053207552,145583175,3540390661,4.88E+14,15378728,3376816640
